taxon_name,mean_fires,num_unburnt_pixels,num_pixels
Calytrix depressa,0.27235772357723576,190,246
Calytrix eneabbensis,0,1,1
Calytrix exstipulata,4.752127659574469,296,1880
Calytrix flavescens,0.2926829268292682,250,328
Calytrix fraseri,0.1871345029239766,143,171
Calytrix glaberrima,0.7330960854092526,125,281
Calytrix gracilis,0.24691358024691357,64,81
Calytrix inopinata,5.928571428571429,3,28
Calytrix involucrata,0.10429447852760747,295,326
Calytrix leschenaultii,0.23238380809595202,554,667
Calytrix longiflora,0.5489130434782608,131,184
Calytrix megaphylla,3.0344827586206895,8,58
Calytrix micrairoides,1.4117647058823528,5,17
Calytrix oldfieldii,0.19999999999999998,35,40
Calytrix sapphirina,0.320388349514563,154,206
Calytrix tetragona,0.36425048252198144,6606,9326
Calytrix verticillata,4.678832116788321,4,137
Camptacra gracilis,1.565217391304348,22,46
Campynema lineare,0.15740740740740738,92,108
Cananga odorata,0.058823529411764705,49,51
Canarium acutifolium var. acutifolium,0,14,14
Canarium australasicum,0.0807453416149068,152,161
Canarium australianum,3.8102766798418974,249,759
Canarium vitiense,0.8108108108108109,30,37
Canavalia cathartica,2,6,13
Canavalia papuana,1.994974874371859,93,199
Canavalia rosea,0.6156156156156157,271,333
Cansjera leptostachya,1.1734693877551023,69,98
Capillipedium parviflorum,3.067460317460316,191,504
Capillipedium spicigerum,0.5857664233576645,403,548
Capparis anomala,0.052770448548812625,1092,1137
Capparis arborea,0.21770551038843716,913,1107
Capparis canescens,1.2739726027397262,82,146
Capparis jacobsii,3.8875,18,80
Capparis lasiantha,0.9371534195933446,775,1082
Capparis loranthifolia,0.1111111111111111,24,27
Capparis loranthifolia var. loranthifolia,0.524390243902439,64,82
Capparis mitchellii,0.09794238683127558,1132,1215
Capparis quiniflora,1.654411764705882,85,136
Capparis sarmentosa,0.13698630136986295,128,146
Capparis sepiaria,2.4513513513513527,181,370
Capparis spinosa subsp. nummularia,0.37323943661971837,112,142
Capparis umbonata,3.756929637526652,105,469
Carallia brachiata,3.470827679782906,250,737
Cardamine astoniae,0.78125,42,96
Cardamine franklinensis,0.967741935483871,10,31
Cardamine gunnii,0.5090909090909093,98,165
Cardamine lilacina,0.6129032258064514,195,372
Cardamine lineariloba,0.049999999999999996,38,40
Cardamine microthrix,0.2580645161290323,70,93
Cardamine moirensis,0.06417112299465239,179,187
Cardamine papillata,0.4705882352941176,88,136
Cardamine paucijuga,0.2861952861952861,455,594
Cardamine robusta,0.5111111111111111,24,45
Cardamine tenuifolia,0.24742268041237114,153,194
Cardamine tryssa,0.4,4,5
Cardiopteris moluccana,0.03999999999999999,49,50
Cardwellia sublimis,0.08333333333333331,128,132
Carex alsophila,0.2439024390243902,125,164
Carex appressa,0.25558227413260104,9214,11644
Carex archeri,0.3500000000000001,28,40
Carex austrocompacta,0.1954887218045113,110,133
Carex austrosulcata,0.12121212121212122,29,33
Carex austrotenella,0.2691771269177132,551,717
Carex bichenoviana,0.06380027739251043,679,721
Carex blakei,1.0546448087431695,41,183
Carex breviculmis,0.5043187517414328,4336,7178
Carex brownii,0.1744186046511628,77,86
Carex canescens,0.6826923076923077,53,104
Carex chlorantha,0.4144736842105262,100,152
Carex divisa,0.03174603174603175,123,126
Carex echinata,0.7444444444444445,39,90
Carex fascicularis,0.2665489849955869,893,1133
Carex gaudichaudiana,0.5125973431058182,1325,2183
Carex gunniana,0.176056338028169,120,142
Carex gunniana var. brevior,0,1,1
Carex gunniana var. gunniana,0.14285714285714288,6,7
Carex hebes,0.8484848484848486,159,495
Carex hypandra,0.24561403508771937,44,57
Carex incomitata,0.3999999999999998,539,800
Carex inversa,0.15583695350771923,9475,10819
Carex iynx,0.23509933774834416,243,302
Carex jackiana,0.8299319727891158,53,147
Carex longebrachiata,0.32979851537645843,1363,1886
Carex nemoralis,0.48255813953488363,104,172
Carex polyantha,0.5972222222222221,158,288
Carex pumila,0.18987341772151892,200,237
Carex pyrenaica var. cephalotes,0.5555555555555556,34,63
Carex raleighii,0.5454545454545454,53,88
Carex rara subsp. capillacea,0.9485294117647058,35,136
Carex sp. Flaccida (S.T.Blake 7398),0.30952380952380965,64,84
Carex sp. Volcanic Lakes (V.Stajsic 3453),0,3,3
Carex tasmanica,0.10126582278481008,71,79
Carex tereticaulis,0.07246963562753016,2317,2470
Carissa lanceolata,1.74693520140105,1195,2284
Carissa ovata,0.18787878787878795,154,165
Carpentaria acuminata,3.7488151658767768,73,211
Carpha alpina,0.13765182186234823,215,247
Carpha curvata,0.10256410256410255,35,39
Carpha nivicola,0.6086956521739127,129,253
Carpha rodwayi,0.045454545454545456,42,44
Carpobrotus glaucescens,0.12600969305331172,560,619
Carpobrotus modestus,0.11163227016885542,955,1066
Carpobrotus rossii,0.06121212121212118,1558,1650
Carronia protensa,0.044444444444444446,86,90
Cartonema spicatum,7.28735632183908,78,1218
Cartonema trigonospermum,7.347305389221557,10,167
Casearia dallachii,0.21495327102803735,96,107
Casearia sp. Mission Beach (B.P.Hyland 773),0.06666666666666668,14,15
Cassia brewsteri,0.28947368421052655,131,152
Cassia marksiana,0.028301886792452813,103,106
Cassinia aculeata,0.42537562604340573,1922,2995
Cassinia arcuata,0.18888888888888875,234,270
Cassinia aureonitens,0.6767241379310344,117,232
Cassinia compacta,0.4397590361445783,114,166
Cassinia complanata,0.1328671328671329,251,286
Cassinia cunninghamii,0.3678756476683939,277,386
Cassinia denticulata,0.3877551020408164,164,245
Cassinia diminuta,0,75,75
Cassinia laevis,0.14097968936678587,2197,2511
Cassinia lepschii,0.5357142857142857,18,28
Cassinia leptocephala subsp. leptocephala,0.37777777777777777,61,90
Cassinia longifolia,0.608215488215486,3793,7425
Cassinia maritima,1.3194444444444444,21,72
Cassinia monticola,1.0246913580246915,37,162
Cassinia nivalis,0.7200000000000001,9,25
Cassinia ozothamnoides,0.12244897959183669,43,49
Cassinia quinquefaria,0.21194134078212357,2358,2864
Cassinia rugata,0.07407407407407408,26,27
Cassinia scabrida,0.2222222222222222,35,45
Cassinia straminea,0.3636363636363636,40,55
Cassinia subtropica,0.12413793103448281,130,145
Cassinia telfordii,0.3611111111111111,54,72
Cassinia trinerva,0.47723440134907263,1048,1779
Cassinia uncata,0.3146964856230033,960,1252
Cassinia venusta,0.65625,11,32
Cassytha candida,4.352941176470589,20,170
Cassytha capillaris,4.737541528239202,70,602
Cassytha filiformis,3.070243362831861,609,1808
Cassytha flava,0.39999999999999997,94,140
Cassytha glabella,0.43083935869223505,4155,6362
Cassytha glabella f. dispar,0.2537313432835823,1482,1876
Cassytha glabella f. glabella,0.671009771986971,1136,2149
Cassytha melantha,0.2790697674418602,2808,3655
Cassytha micrantha,0.3658536585365854,29,41
Cassytha paniculata,1.2285714285714286,12,35
Cassytha peninsularis,0.12259615384615387,370,416
Cassytha phaeolasia,0.9772105742935278,218,1097
Cassytha pomiformis,0.353711790393013,169,229
Cassytha pubescens,0.4460524767619726,5571,8499
Cassytha racemosa,0.3481481481481482,293,405
Castanospermum australe,0.08947368421052627,537,570
Castanospora alphandii,0.04651162790697671,167,172
Casuarina cristata,0.06677524429967428,1748,1842
Casuarina cunninghamiana,0.3714285714285712,190,245
Casuarina cunninghamiana subsp. cunninghamiana,0.22166344294003892,2148,2585
Casuarina equisetifolia,0.2588832487309645,178,197
Casuarina equisetifolia subsp. equisetifolia,0.8333333333333333,53,78
Casuarina glauca,0.12955465587044518,3544,3952
Casuarina obesa,0.1331058020477816,262,293
Casuarina pauper,0.01991370726850314,2960,3013
Catacolea enodis,0,2,2
Cathormion umbellatum subsp. moniliforme,2.385321100917432,96,218
Causonis trifolia,3.9946737683089197,222,751
Caustis blakei subsp. blakei,0.7033898305084746,65,118
Caustis dioica,0.21428571428571422,231,280
Caustis flexuosa,0.7772791023842921,1513,3565
Caustis pentandra,0.6658556366585566,623,1233
Caustis recurvata,0.8174097664543523,242,471
Caustis recurvata var. recurvata,0.995633187772926,94,229
Cayratia acris,0.6439393939393937,104,132
Cayratia clematidea,0.27956318252730294,2512,3205
Cayratia eurynema,0.2171428571428572,143,175
Cayratia maritima,2.8877005347593583,69,187
Cayratia saponaria,0.21999999999999992,43,50
Celastrus australis,0.3913595933926302,533,787
Celastrus subspicatus,0.28729281767955805,686,905
Celmisia asteliifolia,0.9104665825977308,257,793
Celmisia costiniana,0.7287449392712549,116,247
Celmisia latifolia,0.6216216216216217,16,37
Celmisia longifolia,1.0172413793103445,36,116
Celmisia pugioniformis,0.8141592920353983,130,339
Celmisia sericophylla,1.1585365853658536,6,82
Celmisia sp. Pulchella (M.Gray & C.Totterdell 7079),1.16,12,50
Celmisia tomentella,0.9936305732484076,103,314
Celtis paniculata,0.28155339805825225,276,309
Celtis philippensis,2.4690265486725664,149,339
Cenarrhenes nitida,0.12260536398467428,232,261
Cenchrus caliculatus,0.46216768916155443,318,489
Centella asiatica,0.2577114427860693,4038,5025
Centella cordifolia,0.16852841185041278,1756,2059
Centipeda crateriformis,0.09230769230769229,60,65
Centipeda crateriformis subsp. compacta,0.12280701754385968,100,114
Centipeda crateriformis subsp. crateriformis,0.10526315789473681,223,247
Centipeda cunninghamii,0.0959389479422193,3389,3669
Centipeda elatinoides,0.43462897526501787,181,283
Centipeda minima,0.5260029717682022,501,673
Centipeda minima subsp. minima,0.1956869009584664,1095,1252
Centipeda nidiformis,0.8854961832061069,93,131
Centipeda pleiocephala,0.20895522388059692,114,134
Centipeda racemosa,1.2234042553191486,49,94
Centipeda thespidioides,0.07157894736842109,897,950
Centotheca lappacea,0.07500000000000002,38,40
Centrolepis alepyroides,0.11538461538461538,23,26
Centrolepis aristata,0.23348017621145353,1622,2043
Centrolepis cephaloformis subsp. cephaloformis,0.16292134831460683,151,178
Centrolepis drummondiana,0.30000000000000004,207,270
Centrolepis eremica,0.2911392405063292,60,79
Centrolepis exserta,5.166666666666665,54,384
Centrolepis fascicularis,0.4773790951638067,401,641
Centrolepis glabra,0.17094017094017094,197,234
Centrolepis pilosa,0.10619469026548671,101,113
Centrolepis polygyna,0.17021276595744683,673,799
Centrolepis strigosa,0.22568093385214005,207,257
Centrolepis strigosa subsp. strigosa,0.21842389348686567,2253,2779
Cephalaralia cephalobotrys,0.22027649769585245,890,1085
Cephalotus follicularis,0.5652173913043479,28,46
Ceratogyne obionoides,0.08178438661710034,250,269
Ceratopetalum apetalum,0.3118741058655222,1574,2097
Ceratopetalum gummiferum,0.4863336475023565,1331,2122
Cerbera manghas,0.19117647058823517,62,68
Chaetanthus aristatus,0.27067669172932324,103,133
Chaetanthus leptocarpoides,0.689655172413793,34,58
Chaetanthus tenellus,0.22784810126582283,67,79
Chamaecrista absus var. absus,3.2743055555555545,101,288
Chamaecrista mimosoides,5.942909760589321,80,543
Chamaecrista nomame,5.133802816901408,67,284
Chamaescilla corymbosa,0.19239209948793026,1138,1367
Chamaescilla corymbosa var. corymbosa,0.19978783592644941,2324,2828
Chamaescilla spiralis,0.1484375,112,128
Chamaescilla versicolor,0.2543859649122806,92,114
Chamaexeros fimbriata,0.1811594202898549,120,138
Chamaexeros serra,0.24074074074074073,88,108
Chamelaucium megalopetalum,0.3085106382978723,70,94
Chamelaucium sp. Merredin (G.J.Keighery & N.Gibson 6320),0.060606060606060635,63,66
Chamelaucium uncinatum,0.14970059880239517,143,167
Cheilanthes austrotenuifolia,0.24140930839495425,5504,6897
Cheilanthes brownii,3.197411003236244,212,618
Cheilanthes caudata,3.2280701754385968,35,114
Cheilanthes distans,0.2062663185378587,3850,4596
Cheilanthes fragillima,6.051020408163266,11,98
Cheilanthes lasiophylla,0.19889119889119888,1251,1443
Cheilanthes nitida,4.940476190476192,44,252
Cheilanthes praetermissa,4.571428571428572,12,70
Cheilanthes sieberi,0.1524947294448359,7449,8538
Cheilanthes sieberi subsp. pseudovellea,0.7534246575342467,43,73
Cheilanthes sieberi subsp. sieberi,0.2658299252573678,11256,14182
Cheilanthes tenuifolia,2.4144736842105274,209,456
Cheiranthera linearis,0.06469500924214444,1019,1082
Chenopodium auricomiforme,0.057142857142857134,33,35
Chenopodium auricomum,0.12817679558011083,842,905
Chenopodium curvispicatum,0.022275258552108178,2459,2514
Chenopodium desertorum,0.08419881305637979,2521,2696
Chenopodium desertorum subsp. anidiophyllum,0.22123893805309716,389,452
Chenopodium desertorum subsp. desertorum,0.028057553956834472,1355,1390
Chenopodium desertorum subsp. microphyllum,0.12793733681462122,1373,1532
Chenopodium desertorum subsp. rectum,0.20901639344262307,205,244
Chenopodium desertorum subsp. virosum,0.07462686567164178,62,67
Chenopodium erosum,0.8529411764705882,11,34
Chenopodium gaudichaudianum,0.06607929515418506,216,227
Chenopodium glaucum,0.1138088012139605,594,659
Chenopodium nitrariaceum,0.017917675544794218,2033,2065
Chiloglottis cornuta,0.21066666666666675,304,375
Chiloglottis gunnii,0.5837398373983739,623,1230
Chiloglottis jeanesii,0.09090909090909097,61,66
Chiloglottis pluricallata,0.46153846153846145,100,156
Chiloglottis reflexa,0.5278514588859416,215,377
Chiloglottis seminuda,0.36082474226804123,69,97
Chiloglottis sphyrnoides,0.588235294117647,44,85
Chiloglottis sylvestris,0.30769230769230776,79,104
Chiloglottis trapeziformis,0.3737024221453291,193,289
Chiloglottis trilabra,0.4458598726114649,103,157
Chiloglottis valida,0.36666666666666625,1162,1680
Chiloschista phyllorhiza,0.75,3,4
Chionachne cyathopoda,1.3967391304347827,108,184
Chionanthus ramiflorus,0.6105263157894738,153,190
Chloanthes parviflora,1.1514598540145988,195,548
Chloanthes stoechadis,0.6984615384615385,150,325
Chloris pectinata,0.22164948453608238,510,582
Chloris truncata,0.0965288611544458,9519,10256
Chloris ventricosa,0.06827309236947791,3053,3237
Chlorophytum laxum,5.546255506607929,32,227
Chordifex amblycoleus,0.6428571428571429,21,42
Chordifex capillaceus,0,15,15
Chordifex chaunocoleus,0,2,2
Chordifex crispatus,0.21621621621621623,32,37
Chordifex dimorphus,0.6088888888888888,104,225
Chordifex fastigiatus,0.6862745098039216,170,357
Chordifex hookeri,0.2914285714285715,132,175
Chordifex isomorphus,0.38333333333333336,40,60
Chordifex laxus,0.33018867924528306,81,106
Chordifex microcodon,0.37288135593220345,42,59
Chordifex monocephalus,0.29411764705882354,37,51
Chordifex ornatus,0,1,1
Chordifex sinuosus,0.2376237623762376,81,101
Chordifex sphacelatus,0.22018348623853212,89,109
Chordifex stenandrus,0.75,14,28
Choretrum candollei,0.5982694684796046,443,809
Choretrum chrysanthum,0.29599999999999993,96,125
Choretrum glomeratum,0.3321678321678323,420,572
Choretrum lateriflorum,0.11428571428571428,31,35
Choretrum pauciflorum,0.9296235679214402,197,611
Choretrum pritzelii,0.21428571428571427,13,14
Choretrum spicatum,1.1052631578947367,11,38
Choriceras tricorne,4.046979865771812,81,298
Chorilaena quercifolia,0.2206896551724138,119,145
Chorizandra australis,0.1724137931034482,98,116
Chorizandra cymbaria,0.6411856474258971,372,641
Chorizandra enodis,0.22192513368983968,610,748
Chorizandra sphaerocephala,0.7381615598885793,177,359
Chorizema aciculare,0.22999999999999993,83,100
Chorizema aciculare subsp. aciculare,0.2384105960264901,119,151
Chorizema cordatum,0.28813559322033894,88,118
Chorizema dicksonii,0.22377622377622375,120,143
Chorizema diversifolium,0.3181818181818182,66,88
Chorizema ilicifolium,0.44,47,75
Chorizema parviflorum,0.4432432432432433,393,555
Chorizema retrorsum,0.23999999999999996,60,75
Chorizema rhombeum,0.33548387096774196,110,155
Chorizema spathulatum,0.5277777777777779,22,36
Christella dentata,0.25550660792951524,960,1135
Chrysocephalum apiculatum,0.18863278845496156,12601,14621
Chrysocephalum apiculatum subsp. apiculatum,0.19459459459459474,158,185
Chrysocephalum apiculatum subsp. congestum,0.171875,227,256
Chrysocephalum apiculatum subsp. racemosum,0.5185185185185186,36,54
Chrysocephalum apiculatum subsp. ramosissimum,0.15384615384615388,58,65
Chrysocephalum apiculatum subsp. semiamplexicaule,0.5555555555555556,9,18
Chrysocephalum baxteri,0.4847222222222221,398,720
Chrysocephalum eremaeum,0.6691919191919189,224,396
Chrysocephalum pterochaetum,0.3314065510597304,400,519
Chrysocephalum semipapposum,0.3038448451854368,4481,5878
Chrysocephalum semipapposum subsp. asperum,0.453125,42,64
Chrysocephalum semipapposum subsp. brevifolium,0.12631578947368424,84,95
Chrysocephalum semipapposum subsp. lineare,0.5161290322580646,78,124
Chrysocephalum semipapposum subsp. semipapposum,0.33884297520661155,82,121
Chrysocephalum vitellinum,0.027522935779816498,106,109
Chrysopogon elongatus,1.3884615384615389,151,260
Chrysopogon fallax,4.633542891908326,975,4931
Chrysopogon latifolius,6.55142405063291,133,1264
Chrysopogon oliganthus,4.455197132616488,50,279
Chrysopogon pallidus,2.360759493670887,60,158
Chrysopogon setifolius,8.457831325301205,16,332
Chthonocephalus pseudevax,0.1030640668523678,660,718
Cinnamomum oliveri,0.0984308131241084,653,701
Cissus adnata,2.685,66,200
Cissus antarctica,0.2478170478170478,3853,4810
Cissus hastata,0.40217391304347816,81,92
Cissus hypoglauca,0.3789947254111088,4457,6446
Cissus oblonga,0.5317919075144506,119,173
Cissus penninervis,0.2127659574468086,85,94
Cissus reniformis,1.7990867579908674,110,219
Citronella moorei,0.2603550295857987,535,676
Citrus glauca,0.054054054054054085,212,222
Citrus gracilis,5.962962962962964,8,27
Cladium procerum,0.21276595744680848,243,282
Claoxylon australe,0.2670623145400595,1577,2022
Claoxylon hillii,1.5357142857142856,80,112
Claoxylon tenerifolium,0.6166666666666664,53,60
Clematicissus angustissima,0.11475409836065575,54,61
Clematicissus opaca,0.406378600823045,737,972
Clematis aristata,0.5053207661903291,9648,16445
Clematis decipiens,0.1228070175438597,256,285
